type,ghostNote,hammer,palmMute,slides,duration,no_of_notes,chord,root_note,root_freq,scnd_note,scnd_freq
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.16666666666666666,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,F#5,739.988845423269,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,F#5,739.988845423269,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,F#5,739.988845423269,,
normal,0,0,0,0,0.16666666666666666,1,,F#5,739.988845423269,,
normal,0,0,0,0,0.16666666666666666,1,,F#5,739.988845423269,,
normal,0,0,0,0,0.16666666666666666,1,,F#5,739.988845423269,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,F#5,739.988845423269,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,F#5,739.988845423269,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,B5,987.7666025122488,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,A5,880.0000000000003,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,A5,880.0000000000003,,
normal,0,0,0,0,0.16666666666666666,1,,A5,880.0000000000003,,
normal,0,0,0,0,0.16666666666666666,1,,A5,880.0000000000003,,
normal,0,0,0,0,0.16666666666666666,1,,A5,880.0000000000003,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,C5,523.2511306011974,,
normal,0,0,0,0,0.16666666666666666,1,,A5,880.0000000000003,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,G5,783.990871963499,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,G5,783.990871963499,,
normal,0,0,0,0,0.16666666666666666,1,,G5,783.990871963499,,
normal,0,0,0,0,0.16666666666666666,1,,G5,783.990871963499,,
normal,0,0,0,0,0.16666666666666666,1,,G5,783.990871963499,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,G5,783.990871963499,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,F5,698.456462866008,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,F5,698.456462866008,,
normal,0,0,0,0,0.16666666666666666,1,,F5,698.456462866008,,
normal,0,0,0,0,0.16666666666666666,1,,F5,698.456462866008,,
normal,0,0,0,0,0.16666666666666666,1,,F5,698.456462866008,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,A4,440.0,,
normal,0,0,0,0,0.16666666666666666,1,,F5,698.456462866008,,
normal,0,0,0,0,0.16666666666666666,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.16666666666666666,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.16666666666666666,1,,E5,622.253967444162,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,E5,622.253967444162,,
normal,0,0,0,0,0.16666666666666666,1,,E5,622.253967444162,,
normal,0,0,0,0,0.16666666666666666,1,,E5,622.253967444162,,
normal,0,0,0,0,0.16666666666666666,1,,E5,622.253967444162,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.16666666666666666,1,,E5,622.253967444162,,
normal,0,0,0,0,0.5,1,,F4,349.2282314330038,,
normal,0,0,0,0,0.5,1,,G4,391.99543598174927,,
normal,0,0,0,0,1.0,1,,E5,659.2551138257401,,
normal,0,0,0,0,2.0,1,,F3,174.61411571650183,,
normal,0,0,0,0,2.0,3,whole-tone trichord,G4,391.99543598174927,A4,440.0
normal,0,0,0,0,2.0,1,,G3,195.99771799087452,,
normal,0,0,0,0,1.5,2,Perfect Twelfth,C3,130.8127826502992,G4,391.99543598174927
tie,0,0,0,0,0.5,2,Major Thirteenth,C3,130.8127826502992,A4,440.0
tie,0,0,0,0,0.5,2,Perfect Twelfth,C3,130.8127826502992,G4,391.99543598174927
tie,0,0,0,0,0.5,2,Perfect Eleventh,C3,130.8127826502992,F4,349.2282314330038
normal,0,0,0,0,0.25,2,Major Tenth,C3,130.8127826502992,E4,329.62755691286986
normal,0,0,0,0,0.5,2,Major Tenth,C3,130.8127826502992,E4,329.62755691286986
normal,0,0,0,0,0.25,2,Major Tenth,C3,130.8127826502992,E4,329.62755691286986
tie,0,0,0,0,0.5,2,Major Tenth,C3,130.8127826502992,E4,329.62755691286986
tie,0,0,0,0,0.5,2,Major Ninth,C3,130.8127826502992,D4,293.66476791740746
tie,0,0,0,0,0.5,2,Perfect Eleventh,C3,130.8127826502992,F4,349.2282314330038
tie,0,0,0,0,0.5,2,Major Tenth,C3,130.8127826502992,E4,329.62755691286986
normal,0,0,0,0,0.25,2,unison,C3,130.8127826502992,C4,261.6255653005985
normal,0,0,0,0,0.5,2,unison,C3,130.8127826502992,C4,261.6255653005985
normal,0,0,0,0,0.25,2,unison,C3,130.8127826502992,C4,261.6255653005985
tie,0,0,0,0,0.5,2,unison,C3,130.8127826502992,C4,261.6255653005985
tie,0,0,0,0,0.5,2,Major Seventh,C3,130.8127826502992,B3,233.08188075904488
tie,0,0,0,0,0.5,2,Perfect Eleventh,C3,130.8127826502992,F4,349.2282314330038
tie,0,0,0,0,0.5,2,Major Sixth,C3,130.8127826502992,A3,219.9999999999999
tie,0,0,0,0,3.0,2,Minor Seventh,A2,109.99999999999989,G3,195.99771799087452
tie,0,0,0,0,1.5,2,Minor Seventh,A2,109.99999999999989,G3,195.99771799087452
tie,0,0,0,0,1.5,2,Minor Tenth,A2,109.99999999999989,C4,261.6255653005985
normal,0,0,0,0,0.75,3,quartal trichord,A2,109.99999999999989,B4,493.8833012561241
normal,0,0,0,0,0.25,2,Perfect Fourth,B4,493.8833012561241,E5,659.2551138257401
normal,0,0,0,0,0.5,2,Perfect Fourth,B4,493.8833012561241,E5,659.2551138257401
normal,0,0,0,0,0.5,3,Perfect Double-octave,B2,123.4708253140309,B4,493.8833012561241
normal,0,0,0,0,0.5,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.5,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.75,3,incomplete dominant-seventh chord,C3,130.8127826502992,A4,440.0
normal,0,0,0,0,0.25,2,Perfect Fourth,G4,391.99543598174927,C5,523.2511306011974
normal,0,0,0,0,0.5,2,Perfect Fourth,G4,391.99543598174927,C5,523.2511306011974
normal,0,0,0,0,0.5,2,Perfect Fourth,G4,391.99543598174927,C5,523.2511306011974
normal,0,0,0,0,0.5,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.5,2,Perfect Fourth,G4,391.99543598174927,C5,523.2511306011974
normal,0,0,0,0,0.75,3,incomplete minor-seventh chord,B2,123.4708253140309,A4,440.0
normal,0,0,0,0,0.25,1,,B2,123.4708253140309,,
tie,0,0,0,0,0.5,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.25,1,,F#3,184.9972113558171,,
normal,0,0,0,0,0.25,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.25,1,,B3,246.94165062806198,,
normal,0,0,0,0,0.25,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.25,1,,F#3,184.9972113558171,,
normal,0,0,0,0,0.25,1,,F3,174.61411571650183,,
normal,0,0,0,0,0.25,1,,E3,164.81377845643485,,
normal,0,0,0,0,0.5,2,Diminished Fifth,G#4,415.3046975799451,D5,587.3295358348153
normal,0,0,0,0,0.5,3,incomplete dominant-seventh chord,E3,164.81377845643485,G#4,415.3046975799451
normal,0,0,0,0,0.25,1,,E3,164.81377845643485,,
normal,0,0,0,0,0.25,2,Diminished Fifth,G#4,415.3046975799451,D5,587.3295358348153
normal,0,0,0,0,0.5,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.5,1,,E3,164.81377845643485,,
normal,0,0,0,0,0.25,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.25,1,,A2,109.99999999999989,,
normal,0,0,0,0,0.5,2,Perfect Fourth,B4,493.8833012561241,E5,659.2551138257401
normal,0,0,0,0,0.75,2,Perfect Fourth,B4,493.8833012561241,E5,659.2551138257401
normal,0,0,0,0,0.5,3,Perfect Double-octave,B2,123.4708253140309,B4,493.8833012561241
normal,0,0,0,0,0.5,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.5,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.75,3,incomplete dominant-seventh chord,C3,130.8127826502992,A4,440.0
normal,0,0,0,0,0.25,2,Perfect Fourth,G4,391.99543598174927,C5,523.2511306011974
normal,0,0,0,0,0.5,2,Perfect Fourth,G4,391.99543598174927,C5,523.2511306011974
normal,0,0,0,0,0.5,3,tritone-fourth,C#3,138.59131548843592,G4,391.99543598174927
normal,0,0,0,0,0.5,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.5,2,Perfect Fourth,G4,391.99543598174927,C5,523.2511306011974
normal,0,0,0,0,0.75,3,incomplete minor-seventh chord,B2,123.4708253140309,A4,440.0
normal,0,0,0,0,0.75,1,,C3,130.8127826502992,,
normal,0,0,0,0,0.5,1,,C#3,138.59131548843592,,
normal,0,0,0,0,0.5,1,,D3,146.83238395870364,,
normal,0,0,0,0,0.5,1,,E3,155.56349186104035,,
normal,0,0,0,0,0.5,3,incomplete dominant-seventh chord,E3,164.81377845643485,G#4,415.3046975799451
,,,,,0.5,1,,,,,
,,,,,0.25,1,,,,,
normal,1,0,0,0,0.25,1,,E3,164.81377845643485,,
dead,0,0,0,0,0.5,1,,,,,
,,,,,0.5,1,,,,,
,,,,,0.5,1,,,,,
normal,0,0,0,0,0.25,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,E5,659.2551138257401,,
,,,,,0.5,1,,,,,
normal,0,0,0,0,0.5,1,,F#5,739.988845423269,,
normal,0,0,0,0,0.5,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,1,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.25,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.25,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.5,1,,A3,219.9999999999999,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,A4,440.0,,
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,B4,493.8833012561241,,
,,,,,0.5,1,,,,,
normal,0,0,0,0,0.5,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.5,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.5,1,,F#4,369.99442271163434,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.25,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.25,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.5,1,,C4,261.6255653005985,,
normal,0,0,0,0,0.5,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.5,1,,B3,246.94165062806198,,
normal,0,0,0,0,0.25,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,B4,493.8833012561241,,
,,,,,0.5,1,,,,,
normal,0,0,0,0,0.5,1,,F#5,739.988845423269,,
,,,,,0.25,1,,,,,
normal,0,0,0,0,0.25,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,1,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.25,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.25,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.5,1,,A3,219.9999999999999,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,D5,587.3295358348153,,
,,,,,0.25,1,,,,,
normal,0,0,0,0,0.125,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.125,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.125,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.125,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.25,1,,A4,440.0,,
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
,,,,,0.25,1,,,,,
normal,0,0,0,0,0.25,1,,A4,440.0,,
,,,,,0.25,1,,,,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.5,1,,G4,391.99543598174927,,
normal,0,0,0,0,0.5,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.5,1,,F#4,369.99442271163434,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
,,,,,0.25,1,,,,,
normal,0,0,0,0,0.25,1,,A4,440.0,,
,,,,,0.25,1,,,,,
normal,0,0,0,0,0.25,1,,A4,440.0,,
,,,,,0.25,1,,,,,
normal,0,0,0,0,0.25,1,,A4,440.0,,
normal,0,0,0,1,1.0,1,,A3,219.9999999999999,,
normal,0,0,0,0,1.5,3,Perfect Double-octave,B2,123.4708253140309,B4,493.8833012561241
normal,0,0,0,0,0.5,3,incomplete dominant-seventh chord,E3,164.81377845643485,C#5,554.3652619537443
normal,0,0,0,0,0.5,2,Perfect Fourth,B4,493.8833012561241,E5,659.2551138257401
normal,0,0,0,1,0.5,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,1.5,3,incomplete major-seventh chord,A2,109.99999999999989,G#4,415.3046975799451
normal,0,0,0,0,0.5,3,incomplete major-seventh chord,G3,195.99771799087452,F#4,369.99442271163434
normal,0,0,0,1,0.5,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.5,2,Perfect Fourth,G#4,415.3046975799451,C#5,554.3652619537443
normal,0,0,0,0,1.5,3,incomplete minor-seventh chord,F#3,184.9972113558171,E4,329.62755691286986
normal,0,0,0,0,0.5,3,incomplete minor-seventh chord,E3,164.81377845643485,D4,293.66476791740746
normal,0,0,0,0,0.5,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.5,1,,F#4,369.99442271163434,,
normal,0,0,0,0,0.75,2,Major Ninth,D3,146.83238395870364,E4,329.62755691286986
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,F#4,369.99442271163434,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
normal,0,0,0,0,0.5,1,,C#3,138.59131548843592,,
normal,0,0,0,0,0.5,1,,F#3,184.9972113558171,,
normal,0,0,0,0,0.75,1,,B2,123.4708253140309,,
normal,0,0,0,0,0.75,2,Perfect Fourth,B4,493.8833012561241,E5,659.2551138257401
normal,0,0,0,0,0.5,3,incomplete dominant-seventh chord,E3,164.81377845643485,C#5,554.3652619537443
normal,0,0,0,0,0.5,2,Perfect Fourth,B4,493.8833012561241,E5,659.2551138257401
normal,0,0,0,1,0.5,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,1.5,3,incomplete major-seventh chord,A2,109.99999999999989,G#4,415.3046975799451
normal,0,0,0,0,0.5,3,incomplete major-seventh chord,G3,195.99771799087452,F#4,369.99442271163434
normal,0,0,0,0,0.5,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.5,2,Perfect Fourth,G#4,415.3046975799451,C#5,554.3652619537443
normal,0,0,0,0,1.5,3,incomplete minor-seventh chord,F#3,184.9972113558171,E4,329.62755691286986
normal,0,0,0,0,0.5,3,incomplete minor-seventh chord,E3,164.81377845643485,D4,293.66476791740746
tie,0,0,0,0,0.5,3,quartal trichord,F#3,184.9972113558171,E4,329.62755691286986
tie,0,0,0,0,0.5,3,whole-tone trichord,F#3,184.9972113558171,E4,329.62755691286986
tie,0,0,0,0,1.5,3,incomplete minor-seventh chord,A2,109.99999999999989,G3,195.99771799087452
,,,,,0.5,1,,,,,
normal,0,0,0,0,0.25,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.25,2,Perfect Fourth,G3,195.99771799087452,C4,261.6255653005985
normal,0,1,0,0,0.25,2,Diminished Fifth,F#4,369.99442271163434,C5,523.2511306011974
normal,0,0,0,0,0.25,2,Augmented Fourth,G4,391.99543598174927,C#5,554.3652619537443
normal,0,0,0,0,0.25,2,Perfect Fourth,E4,329.62755691286986,A4,440.0
normal,0,0,0,0,0.75,1,,A3,219.9999999999999,,
dead,0,0,0,0,0.25,2,,,,,
dead,0,0,0,0,0.25,2,,,,,
normal,0,0,0,0,0.5,1,,G3,195.99771799087452,,
normal,0,0,0,0,0.25,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.25,2,Perfect Fourth,G3,195.99771799087452,C4,261.6255653005985
normal,0,1,0,0,0.25,2,Diminished Fifth,F#4,369.99442271163434,C5,523.2511306011974
normal,0,0,0,0,0.25,2,Augmented Fourth,G4,391.99543598174927,C#5,554.3652619537443
normal,0,0,0,0,0.25,2,Perfect Fourth,E4,329.62755691286986,A4,440.0
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
dead,0,0,0,0,0.25,2,,,,,
dead,0,0,0,0,0.25,2,,,,,
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
dead,0,0,0,0,0.25,2,,,,,
normal,0,0,0,0,0.5,1,,G3,195.99771799087452,,
normal,0,0,0,0,0.25,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.25,2,Perfect Fourth,G3,195.99771799087452,C4,261.6255653005985
normal,0,1,0,0,0.25,2,Diminished Fifth,F#4,369.99442271163434,C5,523.2511306011974
normal,0,0,0,0,0.25,2,Augmented Fourth,G4,391.99543598174927,C#5,554.3652619537443
normal,0,0,0,0,0.25,2,Perfect Fourth,E4,329.62755691286986,A4,440.0
normal,0,0,0,0,0.75,1,,A3,219.9999999999999,,
dead,0,0,0,0,0.25,2,,,,,
dead,0,0,0,0,0.25,2,,,,,
normal,0,0,0,0,0.5,1,,G3,195.99771799087452,,
normal,0,0,0,0,0.25,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.25,2,Perfect Fourth,G3,195.99771799087452,C4,261.6255653005985
normal,0,1,0,0,0.25,2,Diminished Fifth,F#4,369.99442271163434,C5,523.2511306011974
normal,0,0,0,0,0.25,2,Augmented Fourth,G4,391.99543598174927,C#5,554.3652619537443
normal,0,0,0,0,0.25,2,Perfect Fourth,E4,329.62755691286986,A4,440.0
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
normal,0,0,0,0,0.25,2,Perfect Fourth,G4,391.99543598174927,C5,523.2511306011974
normal,0,0,0,0,0.25,2,Perfect Fourth,G3,195.99771799087452,C4,261.6255653005985
normal,0,1,0,0,0.25,2,Perfect Fifth,E4,329.62755691286986,B4,466.1637615180899
normal,0,0,0,0,0.25,2,Augmented Fourth,F4,349.2282314330038,B4,493.8833012561241
normal,0,0,0,0,0.25,2,Perfect Fourth,D4,293.66476791740746,G4,391.99543598174927
normal,0,0,0,0,0.25,1,,G3,195.99771799087452,,
normal,0,0,0,0,0.25,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.25,2,Perfect Fourth,G3,195.99771799087452,C4,261.6255653005985
normal,0,1,0,0,0.25,2,Diminished Fifth,F#4,369.99442271163434,C5,523.2511306011974
normal,0,0,0,0,0.25,2,Augmented Fourth,G4,391.99543598174927,C#5,554.3652619537443
normal,0,0,0,0,0.25,2,Perfect Fourth,E4,329.62755691286986,A4,440.0
normal,0,0,0,0,0.75,1,,A3,219.9999999999999,,
dead,0,0,0,0,0.25,2,,,,,
dead,0,0,0,0,0.25,2,,,,,
normal,0,0,0,0,0.5,1,,G3,195.99771799087452,,
normal,0,0,0,0,0.25,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.25,2,Perfect Fourth,G3,195.99771799087452,C4,261.6255653005985
normal,0,1,0,0,0.25,2,Diminished Fifth,F#4,369.99442271163434,C5,523.2511306011974
normal,0,0,0,0,0.25,2,Augmented Fourth,G4,391.99543598174927,C#5,554.3652619537443
normal,0,0,0,0,0.25,2,Perfect Fourth,E4,329.62755691286986,A4,440.0
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
dead,0,0,0,0,0.25,2,,,,,
dead,0,0,0,0,0.25,2,,,,,
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
dead,0,0,0,0,0.25,2,,,,,
normal,0,0,0,0,0.5,1,,G3,195.99771799087452,,
normal,0,0,0,0,0.25,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.25,2,Perfect Fourth,G3,195.99771799087452,C4,261.6255653005985
normal,0,1,0,0,0.25,2,Diminished Fifth,F#4,369.99442271163434,C5,523.2511306011974
normal,0,0,0,0,0.25,2,Augmented Fourth,G4,391.99543598174927,C#5,554.3652619537443
normal,0,0,0,0,0.25,2,Perfect Fourth,E4,329.62755691286986,A4,440.0
normal,0,0,0,0,0.75,1,,A3,219.9999999999999,,
dead,0,0,0,0,0.25,2,,,,,
dead,0,0,0,0,0.25,2,,,,,
normal,0,0,0,0,0.5,1,,G3,195.99771799087452,,
normal,0,0,0,0,0.25,2,Perfect Fourth,A4,440.0,D5,587.3295358348153
normal,0,0,0,0,0.25,2,Perfect Fourth,G3,195.99771799087452,C4,261.6255653005985
normal,0,1,0,0,0.25,2,Diminished Fifth,F#4,369.99442271163434,C5,523.2511306011974
normal,0,0,0,0,0.25,2,Augmented Fourth,G4,391.99543598174927,C#5,554.3652619537443
normal,0,0,0,0,0.25,2,Perfect Fourth,E4,329.62755691286986,A4,440.0
normal,0,0,0,0,0.75,1,,A3,219.9999999999999,,
dead,0,0,0,0,0.25,2,,,,,
dead,0,0,0,0,0.25,2,,,,,
normal,0,0,0,0,0.5,1,,G3,195.99771799087452,,
normal,0,0,0,0,0.5,2,Perfect Fourth,E4,329.62755691286986,A4,440.0
,,,,,0.5,1,,,,,
normal,0,0,0,0,0.5,2,Perfect Fourth,B4,493.8833012561241,E5,659.2551138257401
normal,0,0,0,0,0.25,1,,A3,219.9999999999999,,
normal,0,0,0,0,0.25,2,Perfect Fourth,B4,493.8833012561241,E5,659.2551138257401
,,,,,0.5,1,,,,,
normal,0,0,0,0,0.5,2,Perfect Fourth,C#5,554.3652619537443,F#5,739.988845423269
normal,0,0,0,0,0.5,2,Perfect Fourth,B4,493.8833012561241,E5,659.2551138257401
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.16666666666666666,1,,E5,659.2551138257401,,
normal,0,0,0,0,0.16666666666666666,1,,D5,587.3295358348153,,
normal,0,0,0,0,0.25,1,,C#5,554.3652619537443,,
normal,0,0,0,0,0.25,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.5,1,,A3,219.9999999999999,,
normal,0,0,0,0,0.25,1,,E4,329.62755691286986,,
normal,0,0,0,0,0.16666666666666666,1,,B4,493.8833012561241,,
normal,0,0,0,0,0.16666666666666666,1,,E4,329.62755691286986,,
