,ghostNote,hammer,palmMute,slides,duration,root_note,root_freq
427,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
428,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
429,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
430,0.0,0.0,0.0,0.0,0.25,E3,155.56349186104038
431,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
432,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
433,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
434,0.0,0.0,0.0,0.0,0.25,C5,523.2511306011974
435,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
436,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
437,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
438,0.0,0.0,0.0,0.0,0.25,F#3,184.99721135581711
439,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
440,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
441,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
442,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
443,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
444,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
445,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
446,0.0,0.0,0.0,0.0,0.25,G#3,207.65234878997242
447,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
448,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
449,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
450,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
451,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
452,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
453,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
454,0.0,0.0,0.0,0.0,0.25,A3,219.99999999999991
455,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
456,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
457,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
458,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
459,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
460,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
461,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
462,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
463,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
464,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
465,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
466,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
467,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
468,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
469,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
470,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
471,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
472,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
473,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
474,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
475,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
476,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
477,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
478,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
479,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
480,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
481,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
482,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
483,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
484,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
485,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
486,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
487,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
488,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
489,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
490,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
491,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
492,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
493,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
494,0.0,0.0,0.0,0.0,0.25,E3,164.81377845643485
495,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
496,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
497,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
498,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
499,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
500,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
501,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
502,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
503,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
504,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
505,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
506,0.0,0.0,0.0,0.0,0.25,E3,164.81377845643485
507,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
508,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
509,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
510,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
511,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
512,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
513,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
514,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
515,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
516,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
517,0.0,0.0,0.0,0.0,0.25,E4,329.6275569128698
518,0.0,0.0,0.0,0.0,0.25,E3,164.81377845643485
519,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
520,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
521,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
522,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
523,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
524,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
525,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
526,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
527,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
528,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
529,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
530,0.0,0.0,0.0,0.0,0.25,E3,164.81377845643485
531,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
532,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
533,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
534,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
535,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
536,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
537,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
538,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
539,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
540,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
541,0.0,0.0,0.0,0.0,0.25,E4,329.6275569128698
542,0.0,0.0,0.0,0.0,0.25,E3,164.81377845643485
543,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
544,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
545,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
546,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
547,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
548,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
549,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
550,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
551,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
552,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
553,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
554,0.0,0.0,0.0,0.0,0.25,E3,164.81377845643485
555,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
556,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
557,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
558,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
559,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
560,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
561,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
562,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
563,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
564,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
565,0.0,0.0,0.0,0.0,0.25,E4,329.6275569128698
566,0.0,0.0,0.0,0.0,0.25,E3,164.81377845643485
567,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
568,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
569,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
570,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
571,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
572,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
573,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
574,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
575,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
576,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
577,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
578,0.0,0.0,0.0,0.0,4.0,E3,164.81377845643485
579,0.0,0.0,0.0,0.0,0.25,E3,155.56349186104038
580,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
581,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
582,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
583,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
584,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
585,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
586,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
587,0.0,0.0,0.0,0.0,0.25,E3,155.56349186104038
588,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
589,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
590,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
591,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
592,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
593,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
594,0.0,0.0,0.0,0.0,0.25,B4,466.1637615180899
595,0.0,0.0,0.0,0.0,0.25,E3,155.56349186104038
596,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
597,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
598,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
599,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
600,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
601,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
602,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
603,0.0,0.0,0.0,0.0,0.25,E3,155.56349186104038
604,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
605,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
606,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
607,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
608,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
609,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
610,0.0,0.0,0.0,0.0,0.25,C5,523.2511306011974
611,0.0,0.0,0.0,0.0,0.25,E3,155.56349186104038
612,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
613,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
614,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
615,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
616,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
617,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
618,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
619,0.0,0.0,0.0,0.0,0.25,E3,155.56349186104038
620,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
621,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
622,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
623,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
624,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
625,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
626,0.0,0.0,0.0,0.0,0.25,D5,587.3295358348153
627,0.0,0.0,0.0,0.0,0.25,E3,155.56349186104038
628,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
629,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
630,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
631,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
632,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
633,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
634,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
635,0.0,0.0,0.0,0.0,0.25,E3,155.56349186104038
636,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
637,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
638,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
639,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
640,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
641,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
642,0.0,0.0,0.0,0.0,0.25,E5,622.253967444162
643,0.0,0.0,0.0,0.0,0.25,E3,164.81377845643485
644,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
645,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
646,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
647,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
648,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
649,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
650,0.0,0.0,0.0,0.0,0.25,C#5,554.3652619537443
651,0.0,0.0,0.0,0.0,0.25,E3,164.81377845643485
652,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
653,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
654,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
655,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
656,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
657,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
658,0.0,0.0,0.0,0.0,0.25,C#5,554.3652619537443
659,0.0,0.0,0.0,0.0,0.25,E3,155.56349186104038
660,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
661,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
662,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
663,0.0,0.0,0.0,0.0,0.25,G#4,415.3046975799451
664,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
665,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
666,0.0,0.0,0.0,0.0,0.25,C5,523.2511306011974
667,0.0,0.0,0.0,0.0,0.25,E3,155.56349186104038
668,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
669,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
670,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
671,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
672,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
673,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
674,0.0,0.0,0.0,0.0,0.25,C5,523.2511306011974
675,0.0,0.0,0.0,0.0,0.25,D3,146.83238395870364
676,0.0,0.0,0.0,0.0,0.25,A3,219.99999999999991
677,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
678,0.0,0.0,0.0,0.0,0.25,E4,329.6275569128698
679,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
680,0.0,0.0,0.0,0.0,0.25,E4,329.6275569128698
681,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
682,0.0,0.0,0.0,0.0,0.25,B4,493.8833012561241
683,0.0,0.0,0.0,0.0,0.25,D3,146.83238395870364
684,0.0,0.0,0.0,0.0,0.25,A3,219.99999999999991
685,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
686,0.0,0.0,0.0,0.0,0.25,E4,329.6275569128698
687,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
688,0.0,0.0,0.0,0.0,0.25,E4,329.6275569128698
689,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
690,0.0,0.0,0.0,0.0,0.25,B4,493.8833012561241
691,0.0,0.0,0.0,0.0,0.25,C#3,138.59131548843592
692,0.0,0.0,0.0,0.0,0.25,G#3,207.65234878997242
693,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
694,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
695,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
696,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
697,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
698,0.0,0.0,0.0,0.0,0.25,B4,466.1637615180899
699,0.0,0.0,0.0,0.0,0.25,C#3,138.59131548843592
700,0.0,0.0,0.0,0.0,0.25,G#3,207.65234878997242
701,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
702,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
703,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
704,0.0,0.0,0.0,0.0,0.25,E4,311.1269837220808
705,0.0,0.0,0.0,0.0,0.25,B3,246.94165062806198
706,0.0,0.0,0.0,0.0,0.25,B4,466.1637615180899
707,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
708,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
709,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
710,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
711,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
712,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
713,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
714,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
715,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
716,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
717,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
718,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
719,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
720,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
721,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
722,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
723,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
724,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
725,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
726,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
727,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
728,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
729,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
730,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
731,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
732,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
733,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
734,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
735,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
736,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
737,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
738,0.0,0.0,0.0,0.0,0.25,B4,466.1637615180899
739,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
740,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
741,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
742,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
743,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
744,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
745,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
746,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
747,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
748,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
749,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
750,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
751,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
752,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
753,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
754,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
755,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
756,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
757,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
758,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
759,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
760,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
761,0.0,0.0,0.0,0.0,0.25,B3,233.08188075904488
762,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
763,0.0,0.0,0.0,0.0,1.0,C3,130.8127826502992
764,0.0,0.0,0.0,0.0,0.75,R,0.0
765,0.0,0.0,0.0,0.0,0.25,B4,466.1637615180899
766,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
767,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
768,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
769,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
770,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
771,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
772,0.0,1.0,0.0,0.0,0.25,F4,349.2282314330038
773,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
774,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
775,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
776,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
777,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
778,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
779,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
780,0.0,0.0,0.0,0.0,0.25,B4,466.1637615180899
781,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
782,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
783,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
784,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
785,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
786,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
787,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
788,0.0,1.0,0.0,0.0,0.25,C4,261.6255653005985
789,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
790,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
791,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
792,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
793,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
794,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
795,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
796,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
797,0.0,0.0,0.0,0.0,0.25,B4,466.1637615180899
798,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
799,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
800,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
801,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
802,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
803,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
804,0.0,1.0,0.0,0.0,0.25,F4,349.2282314330038
805,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
806,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
807,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
808,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
809,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
810,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
811,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
812,0.0,0.0,0.0,0.0,0.25,B4,466.1637615180899
813,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
814,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
815,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
816,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
817,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
818,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
819,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
820,0.0,1.0,0.0,0.0,0.25,C4,261.6255653005985
821,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
822,0.0,0.0,0.0,0.0,0.25,C3,130.8127826502992
823,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
824,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
825,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
826,0.0,0.0,0.0,0.0,0.25,D4,293.66476791740746
827,0.0,0.0,0.0,0.0,0.25,C#4,277.18263097687196
828,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
829,0.0,0.0,0.0,0.0,0.25,B4,466.1637615180899
830,0.0,0.0,0.0,0.0,0.25,F3,174.61411571650186
831,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
832,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
833,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
834,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
835,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
836,0.0,1.0,0.0,0.0,0.25,F4,349.2282314330038
837,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
838,0.0,0.0,0.0,0.0,0.25,F3,174.61411571650186
839,0.0,0.0,0.0,0.0,0.25,C4,261.6255653005985
840,0.0,0.0,0.0,0.0,0.25,F4,349.2282314330038
841,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
842,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
843,0.0,0.0,0.0,0.0,0.25,F#4,369.99442271163434
844,0.0,0.0,0.0,0.0,0.25,B4,466.1637615180899
845,0.0,0.0,0.0,0.0,0.25,G4,391.99543598174927
846,0.0,0.0,0.0,0.0,0.25,F3,174.61411571650186
847,0.0,0.0,0.0,0.0,0.25,G3,195.9977179908745
